DMS_id,knob,value,n_Pa,TR,T_N2,q_BH,dBIC,pi_hat,SI,beta_sibling,OR_iface,verdict_flips
KRAS_RAF1_norfitness_6VJJ,sigma_mult,2,22938,4.2694093873093735,0.07369972625815963,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,scale,latent,22938,4.2694093873093735,0.5254237288135594,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,scale,raw,22938,3.7461111537144394,1.0000000000000002,1.0,-354.873929206864,0.1272887037407493,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,floor_mask,on,22938,4.2694093873093735,0.5254237288135594,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,floor_mask,off,22938,4.2694093873093735,0.5254237288135594,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,centring,phi_centred,22938,4.2694093873093735,0.5254237288135594,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,centring,uncentred,22938,4.342035930965595,0.5341187041381719,1.0,-919.7320717371476,0.12140875631935029,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RALGDS-RBD_norfitness_1LFD,tau,2,34998,8.052262468501068,0.5917403050122984,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,tau,3,34998,8.052262468501068,0.5572384420325476,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,tau,4,34998,8.052262468501068,0.5649516770892553,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,tau,5,34998,8.052262468501068,0.5470970181440059,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,tau,6,34998,8.052262468501068,0.5316605787068026,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
