i_amp,i_pi,rep,amp,pi,n_inj_variants,n_Pa,pi_edge_realised,amp_recovered,amp_background,resid_mad_oof,n_iter_used,pi_hat,rho_hat,dBIC,pi_ci_lo,pi_ci_hi,s1,s2,TR,TR_ref_p995,TR_pctile,clause1_TR,clause2_sweep,clause3_mixture,run_sigma,run_mad,T_max,supported,refuted,DMS_id,n_Pa_obs,sigma_bias_ratio
1,1,2,3.0,0.005,18,13894,0.0015114437886857637,2.107870882147562,0.7569786862161663,1.27041686620842,10.0,0.3127806753858322,2.263907462888524,-1170.5083324781735,0.29672816783219425,0.32883318293947017,0.9011200065555126,2.0400523077991806,3.2174693724038237,3.622492023412996,57.49999999999999,False,False,False,0,0,1.0599284940108704,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0212484792974477
1,2,2,3.0,0.02,92,13892,0.013892887993089548,1.9141341322439236,0.7369815052306976,1.225398044871567,10.0,0.34451981514931507,2.244088083538933,-1111.0228453083619,0.32781221131928456,0.36122741897934557,0.8764085381005131,1.9667379566631384,3.1772547614919033,3.622492023412996,49.5,False,False,False,0,0,1.1498998241566818,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9850592534984867
2,0,2,4.0,0.001,5,13950,0.0002867383512544803,2.719730591658811,0.7956971637833634,1.249643346465331,10.0,0.35023361176252105,1.9980355179790328,-675.9398122045459,0.33139307051732114,0.36907415300772095,0.9590665851139594,1.916249101164552,2.9760462892724022,3.622492023412996,3.0,False,False,False,0,0,1.0308139210219296,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0045492949497132
2,1,2,4.0,0.005,24,13888,0.004032258064516129,2.5197640028557027,0.751124408612534,1.240490790803692,10.0,0.30267492549373626,2.2491988371182905,-1168.7030111477288,0.28664470235039036,0.31870514863708216,0.9191366807530339,2.067321153502489,3.2285396625559293,3.622492023412996,61.5,False,False,False,0,0,2.0708315377672695,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9971918410306463
2,2,2,4.0,0.02,85,13880,0.01095100864553314,2.2468197410115636,0.7586402504724814,1.227745954676255,10.0,0.3949591751384443,2.2595417386854155,-1053.0882029074564,0.37767474366453246,0.41224360661235615,0.8565253434535499,1.935354763775157,3.111580876649338,3.622492023412996,29.5,False,False,False,0,0,1.0915689442184437,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9869466649311778
3,0,2,6.0,0.001,5,13969,0.0002863483427589663,1.879914631840998,0.7736945549899826,1.307406312983558,10.0,0.4671073031353532,2.3458951242459576,-1044.7172766676085,0.4496537353824832,0.4845608708882232,0.8135921721082672,1.9086019096734619,3.034391646207457,3.622492023412996,10.5,False,False,False,0,0,2.058823709393073,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0509831414181614
3,1,2,6.0,0.005,21,13948,0.003728133065672498,1.1942875135838984,0.682555636656605,1.2429173131838815,10.0,0.25396276525495215,2.493828202465754,-1738.713128133415,0.2401267781211862,0.2677987523887181,0.842091793420872,2.1000322634979365,3.5531855509632133,3.622492023412996,99.0,False,False,False,0,0,4.254466962516711,False,False,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9991424466599195
3,2,2,6.0,0.02,92,13829,0.005495697447393159,1.2035776090134425,0.7210995713037731,1.2272106694039793,10.0,0.2993624624721303,2.2562381784302046,-1174.2570744653785,0.2834068787191771,0.31531804622508347,0.8788540011171038,1.9829039505865511,3.1854949666619956,3.622492023412996,51.5,False,False,False,0,1,8.582154196714596,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9865163658027244
0,0,3,2.0,0.001,5,13932,0.0005024404249210451,1.8803077339047312,0.7852179521769919,1.2843864646374261,10.0,0.38390130982587534,2.1205992138883643,-849.0425863364435,0.36572061277432066,0.40208200687743,0.9148288880472536,1.9399854208353724,3.0060578751301055,3.622492023412996,5.0,False,False,False,0,0,4.259352942376046,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0324782035962101
0,1,3,2.0,0.005,28,13925,0.005673249551166966,1.081782849655429,0.7156044061101552,1.2251691557294764,10.0,0.25301870707971674,2.4446195916316666,-1601.9411042475476,0.23899327713567595,0.26704413702375757,0.87553954180286,2.140361117139484,3.5145647847478543,3.622492023412996,98.5,False,False,False,0,0,1.330535013841786,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9848752566589413
0,2,3,2.0,0.02,87,13936,0.014997129735935706,1.2504456563545563,0.7264775222394229,1.1755935435744669,10.0,0.29317181621657545,2.2119337740562397,-1090.5962190614955,0.2771057175570667,0.3092379148760842,0.891667264960944,1.972308938587466,3.203263720678534,3.622492023412996,56.00000000000001,False,False,False,0,0,1.4244479919232973,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9450229689018945
1,0,3,3.0,0.001,4,13968,0.000429553264604811,0.9260313221418339,0.771875349052456,1.2355393934813579,10.0,0.3508956741377766,2.124825691485698,-887.6517696457377,0.33325434334663595,0.3685370049289173,0.9121359822440395,1.9381299692006775,3.0273014847379374,3.622492023412996,8.5,False,False,False,0,0,0.987587372763683,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9932115672163331
1,1,3,3.0,0.005,24,13942,0.002869028833739779,2.056712086306953,0.7298366432926622,1.2335163007861545,10.0,0.2629885364838281,2.2788185993354233,-1240.6359968031102,0.24789282850450797,0.27808424446314817,0.9046472426708029,2.061526962435732,3.328703355450471,3.622492023412996,86.5,False,False,False,0,0,1.4165606592601,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9915852661230389
1,2,3,3.0,0.02,114,13911,0.016821220616778088,1.9359739869635806,0.7546100927210787,1.3059261013066856,10.0,0.3564038558852772,2.3376699732268,-1258.629673092466,0.340153350442355,0.37265436132819935,0.8639935218665429,2.01973171312989,3.2354766288155803,3.622492023412996,62.5,False,False,False,0,0,1.1924731749471147,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0497932454365724
2,0,3,4.0,0.001,2,13930,0.00014357501794687725,2.2127995885728637,0.8038882752371246,1.3055824531300992,10.0,0.3686819952862389,2.1239930493609593,-870.3568273029741,0.35073834864141906,0.38662564193105875,0.9435812378072119,2.0041599906099283,2.988797505021515,3.622492023412996,4.0,False,False,False,0,0,1.354536106584822,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0495169973898981
2,1,3,4.0,0.005,26,13880,0.0036023054755043226,2.0802604388987955,0.771025152604557,1.3326762023397252,10.0,0.3894591730819856,2.2591282736778955,-1077.3890950093628,0.37223087871678934,0.4066874674471818,0.8847715375952748,1.9988123963269504,3.1288941660436964,3.622492023412996,34.0,False,False,False,0,0,3.1080376509198673,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0712968170024768
2,2,3,4.0,0.02,94,13884,0.010299625468164793,1.8513395045705536,0.7820519252689808,1.2655426833201335,10.0,0.4006454172065958,2.185362555915966,-923.1703975168348,0.3827453875931274,0.4185454468200642,0.8918353257012661,1.9489835268306672,3.036682000905937,3.622492023412996,10.5,False,False,False,0,0,1.29107271438276,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0173302757574265
3,0,3,6.0,0.001,3,13973,0.000572532741716167,0.7322562474990888,0.7208247473240118,1.2516455028421458,10.0,0.31772760191536453,2.273284491215051,-1201.3485654016768,0.3016733779990425,0.3337818258316866,0.8600661486508384,1.9551750371470096,3.2296731950668565,3.622492023412996,61.5,False,False,False,0,0,1.017860733950185,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0061587659899085
3,1,3,6.0,0.005,17,13977,0.0022179294555340918,0.8186595377812284,0.7484461643984209,1.2960265317829205,10.0,0.38925217128879025,2.155096716763183,-900.571078815934,0.3713169260636718,0.4071874165139087,0.8659739763867875,1.8662576733135239,2.9866031499294787,3.622492023412996,3.5000000000000004,False,False,False,0,0,0.9109463326292523,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0418352903820103
3,2,3,6.0,0.02,112,13813,0.009556215159632231,1.4055928610353616,0.7395517139767211,1.2730259814375056,10.0,0.33618043084852883,2.402270132681738,-1422.144453911067,0.32051523080087263,0.35184563089618504,0.858721971406377,2.062882144187121,3.3644597007392663,3.622492023412996,91.0,False,False,False,0,1,4.296047577874689,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0233458656207006
0,0,4,2.0,0.001,2,13970,0.0009305654974946314,1.5685646436103293,0.7907293029489627,1.256580082875467,10.0,0.41014173723037817,2.1858591524139803,-909.5621102797377,0.39219878246402634,0.42808469199673,0.876608637005208,1.9161430122829786,3.0297060298075875,3.622492023412996,9.0,False,False,False,0,0,1.1480590386555178,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0101255209103157
0,1,4,2.0,0.005,27,13979,0.004864439516417483,1.3283516783084788,0.7606390121017467,1.2422176029103167,10.0,0.3923049455873553,2.2853978234039833,-1113.1157217235304,0.37528970420605884,0.40932018696865174,0.8507013679389228,1.9441910546544052,3.0676773641323343,3.622492023412996,16.5,False,False,False,0,0,4.1147018236657615,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9985799714033058
0,2,4,2.0,0.02,100,13912,0.02185163887291547,1.5146015736727072,0.7553632002025719,1.296886871606786,10.0,0.31616508389348497,2.2135511726853245,-1095.0935120857102,0.2996760539988076,0.33265411378816234,0.9320117318027709,2.0630556618885034,3.1847527178802766,3.622492023412996,51.0,False,False,False,0,0,1.5597319694821417,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0425268907221599
1,0,4,3.0,0.001,9,13915,0.0011498383039885017,1.2092539830264437,0.7302580274164425,1.2357618756861963,10.0,0.33634455742723757,2.2627985780726236,-1148.185833892494,0.3199136568289604,0.35277545802551474,0.8572755172292206,1.9398418214027535,3.2016455076605586,3.622492023412996,56.00000000000001,False,False,False,0,0,1.3372682865867722,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9933904137189304
1,1,4,3.0,0.005,21,13916,0.0022276516240298935,2.057922734947488,0.771457050185234,1.2768988822211746,10.0,0.2980705683465674,2.3196138354397697,-1309.2025386572059,0.28258415293334066,0.3135569837597942,0.934627142891832,2.1679740516294363,3.273239875908168,3.622492023412996,73.5,False,False,False,0,0,2.0666648747134118,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0264591697187453
1,2,4,3.0,0.02,86,13832,0.01662810873337189,1.678273997463192,0.8127241145792663,1.3003690352474313,10.0,0.44245047539964455,2.140396532998465,-782.8829173691774,0.4236458005871766,0.4612551502121125,0.9159488295269603,1.9604936991235078,2.938088661339909,3.622492023412996,2.0,False,False,False,0,0,1.3641330223197345,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0453260934226776
2,0,4,4.0,0.001,2,13899,0.0005755809770487086,1.8756643504646937,0.7758305709855776,1.247192465457258,10.0,0.3639668878552702,2.1707692898350612,-945.367300072794,0.3464583636829212,0.3814754120276192,0.9062276633434664,1.9672111811849835,3.048075428890212,3.622492023412996,13.5,False,False,False,0,0,1.0753016273455098,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0025791081795206
2,1,4,4.0,0.005,26,13934,0.0030142098464188316,1.8848073836384316,0.7676152277892103,1.2425467585528664,10.0,0.33701505588584846,2.241891640504685,-1103.8341181150463,0.3204542955878956,0.3535758161838013,0.9004784401419069,2.01877508740884,3.1483194526267866,3.622492023412996,41.0,False,False,False,0,1,2.2794439173754064,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9988445693540631
2,2,4,4.0,0.02,95,13866,0.013125631039953845,1.4045353874219622,0.7210785832027053,1.2891972210277534,10.0,0.2435206470256115,2.6069578840704755,-1973.7705372719865,0.230343001213973,0.25669829283725,0.8791078387869166,2.2917971112737088,3.6461878183045986,3.622492023412996,99.5,True,False,False,0,0,2.074117149611412,False,False,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0363454205535503
3,0,4,6.0,0.001,4,13947,0.00021510002151000216,1.974372329675574,0.7978816708518717,1.257112790486185,10.0,0.41397606727832564,2.019180580015004,-643.4000229802259,0.3944496162761852,0.4335025182804661,0.9117592172452351,1.8410065051112598,2.9130483191919234,3.622492023412996,0.5,False,False,False,0,0,0.9881632439884519,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.010553747937071
3,1,4,6.0,0.005,24,13903,0.002589369200891894,1.4294446493714785,0.7196602167056815,1.2007293896588165,10.0,0.3408812322689401,2.2926113710102745,-1201.528124472512,0.3245632711209851,0.35719919341689516,0.8420257485714614,1.9304378058583707,3.243571167971062,3.622492023412996,65.0,False,False,False,0,0,1.3505006927269756,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9652288912824034
3,2,4,6.0,0.02,90,13911,0.010926604845086622,1.5030248358245246,0.757130773258195,1.2776408491107503,10.0,0.3160746365063086,2.1953289374764733,-1051.7295306470842,0.29947116779340993,0.3326781052192073,0.922120994315729,2.024358902675899,3.1606869907214667,3.622492023412996,45.5,False,False,False,0,0,1.1529282416805107,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0270556137504825
0,0,5,2.0,0.001,5,13940,0.001291248206599713,1.5785948963276681,0.7776425261202521,1.2151211314287718,10.0,0.3399268274742595,2.2296888201324605,-1087.321246097461,0.3232321043242898,0.35662155062422923,0.9144628150082709,2.0389675150507998,3.0967948237377385,3.622492023412996,24.5,False,False,False,0,0,2.0631067716292564,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9767979634412716
0,1,5,2.0,0.005,29,13945,0.004446038006453926,1.2820104227400946,0.7313583308790258,1.2587985676594615,10.0,0.2843876553684503,2.3660242957795763,-1425.3238500315347,0.2694069455920642,0.2993683651448364,0.8919053642024987,2.1102697612392434,3.356457964455608,3.622492023412996,91.0,False,False,False,0,0,1.3802683759857852,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0119088916071806
0,2,5,2.0,0.02,100,13968,0.01861397479954181,1.376667431835358,0.7619048933888237,1.2482125968800448,10.0,0.34647203845290264,2.2344032673267282,-1091.7459882297844,0.3297180683307493,0.363226008575056,0.8996884959127516,2.010266914843722,3.147155537053646,3.622492023412996,41.0,False,False,False,0,0,2.058971105134009,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0033991600002383
1,0,5,3.0,0.001,6,13947,0.0005736000573600057,2.935184710559616,0.7497619405581165,1.2387096150878643,10.0,0.34901546715938975,2.282474676480737,-1180.898127004395,0.3325248412383886,0.3655060930803909,0.8725774579697101,1.9916359510837978,3.120602638437095,3.622492023412996,30.5,False,False,False,0,0,1.4561372864065663,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9957600094487975
1,1,5,3.0,0.005,28,13879,0.0033143598241948268,1.4943676779415884,0.7310558984409621,1.1736434015476283,10.0,0.3338490197717724,2.3959677072438303,-1410.1035995481798,0.3182180427814952,0.3494799967620496,0.8438757052856284,2.0218989387919777,3.25838706529033,3.622492023412996,69.0,False,False,False,0,0,1.9070641223376392,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9434553105746976
1,2,5,3.0,0.02,88,13844,0.01444669170759896,2.244524883217842,0.7415667916697934,1.2873143338265238,10.0,0.3212468369207433,2.352298869237937,-1349.8651350083965,0.305532655486908,0.3369610183545786,0.8900776781566461,2.0937287158618068,3.290454284555933,3.622492023412996,80.5,False,False,False,0,1,4.286427708262286,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0348318262821807
2,0,5,4.0,0.001,4,13978,0.00042924595793389613,2.93287491386819,0.7506023111407949,1.2620557642220103,10.0,0.35779327068777134,2.158982820756775,-940.7994848865346,0.340334708449105,0.37525183292643766,0.8834373189036023,1.9073259947283019,3.0653125495019027,3.622492023412996,15.5,False,False,False,0,0,0.9010867415205719,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0145272502930218
2,1,5,4.0,0.005,16,13971,0.0022904588075298832,1.897201329734675,0.7509045649059694,1.2174641612711337,10.0,0.29510778621105416,2.2564924442858483,-1168.4958780788438,0.27934455243271683,0.3108710199893915,0.9057551307954966,2.0438296090131787,3.2132705313446417,3.622492023412996,56.99999999999999,False,False,False,0,0,4.2474629728139055,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9786814520245128
2,2,5,4.0,0.02,100,13883,0.012101130879492905,1.8959986813121121,0.7472130784005035,1.2460788918746364,10.0,0.3700779458414013,2.1936055724790933,-979.113841001541,0.3526431607067493,0.3875127309760533,0.8757461361284353,1.92104160428837,3.08002111053405,3.622492023412996,19.5,False,False,False,0,0,1.048583060192916,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0016839411220868
3,0,5,6.0,0.001,8,13935,0.0002870470039468963,1.6152348125885019,0.7564867705667249,1.2218985372886157,10.0,0.2745755679562752,2.2831185863254992,-1247.8320841478344,0.25928163600925924,0.28986949990329114,0.9330671193333653,2.1303028824391985,3.3187762508376073,3.622492023412996,84.0,False,False,False,0,0,1.3540500871709056,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9822461085439137
3,1,5,6.0,0.005,17,13881,0.0018010229810532382,2.413547611417852,0.7755841397186709,1.2849502112092914,10.0,0.39629285909749007,2.1846825670954035,-929.4869633661729,0.3784474078810919,0.41413831031388826,0.8802141562691853,1.9229885225118784,3.0540462531891297,3.622492023412996,14.499999999999998,False,False,False,0,1,4.275002175144664,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0329313818753563
3,2,5,6.0,0.02,107,13856,0.008588337182448037,1.5645740273420836,0.7362377374699298,1.3098697326277657,10.0,0.27837036966105044,2.209119257266939,-1104.2561590113692,0.2624525751898433,0.2942881641322576,0.9309953445009818,2.056679743962987,3.2069874942228433,3.622492023412996,56.49999999999999,False,False,False,0,0,1.2255931847758308,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0529634076067134
0,0,6,2.0,0.001,8,13923,0.0006464124111182935,1.051589862793214,0.7237331536316676,1.2521537544146046,10.0,0.2828061559180093,2.4198123769474846,-1536.4178341120496,0.26813188327583465,0.2974804285601839,0.8664045541432953,2.096536463559613,3.435113494789247,3.622492023412996,95.5,False,False,False,0,1,4.262106240981332,False,False,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0065673335705823
0,1,6,2.0,0.005,23,13933,0.004952271585444628,1.7848986642814542,0.7722036856491943,1.2651480064551475,10.0,0.348632968928417,2.0275431297653648,-722.7854571013522,0.3301137234291309,0.36715221442770307,0.9316940321355417,1.8890498338998083,2.963567645007747,3.622492023412996,2.5,False,False,False,0,0,0.889257937680169,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.017013007340341
0,2,6,2.0,0.02,104,13911,0.01797138954783984,1.5566865125686218,0.750366735617819,1.2416433808888168,10.0,0.3256077719397631,2.280005127204158,-1202.3879613560857,0.30943548947349175,0.34178005440603443,0.9054248242257297,2.064373241532587,3.2198485470801885,3.622492023412996,59.0,False,False,False,0,0,1.2353945556395358,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9981183722370526
1,0,6,3.0,0.001,8,13936,0.0015786452353616532,2.813714501533717,0.752492162541852,1.2592599030858456,10.0,0.29831736001376247,2.196104797865531,-1056.727198059838,0.28204994672396233,0.3145847733035626,0.9154604874474533,2.01044716873967,3.1690379265435213,3.622492023412996,48.5,False,False,False,0,0,1.3294847924617441,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.012279744761899
1,1,6,3.0,0.005,28,13974,0.0032202662086732504,1.9979277363564947,0.7394443649502055,1.1865832054369394,10.0,0.34320823437447906,2.318110888678225,-1266.209436018391,0.327056654566906,0.3593598141820521,0.868013963339599,2.012152619942266,3.248645734745243,3.622492023412996,66.0,False,False,False,0,0,3.087130570686114,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9538572151745679
1,2,6,3.0,0.02,106,13866,0.015938266262801096,1.563789495098544,0.7194444183749101,1.214581208791178,10.0,0.2509249434992768,2.428193258779647,-1562.7224765333522,0.23681565312055958,0.265034233877994,0.9065315251542766,2.201233738250846,3.4220528414839113,3.622492023412996,95.0,False,False,False,0,0,1.622524268775096,False,False,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9763639364795338
2,0,6,4.0,0.001,3,13960,0.0002148997134670487,1.0773790469090017,0.7712025388843072,1.2239739048373492,10.0,0.3693786388163337,2.17832720467877,-959.6187843774969,0.3518889678006994,0.386868309831968,0.8973339122371377,1.9546868727069886,3.0611094774335887,3.622492023412996,15.0,False,False,False,0,0,1.372435174184488,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9839144317608849
2,1,6,4.0,0.005,20,13971,0.002433612483000501,1.693472545591078,0.7674045944980347,1.2561383738385974,10.0,0.37933949319248184,2.1524999569954057,-906.9542659655053,0.36149864346095734,0.39718034292400634,0.9022015039628773,1.941988698481284,3.0241162947446036,3.622492023412996,8.5,False,False,False,0,0,1.3165004101603919,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0097704447977471
2,2,6,4.0,0.02,104,13853,0.009600808489135927,1.750962420444639,0.7374963294148368,1.2345776574453544,10.0,0.29854497996077567,2.20327498991823,-1062.1701931985444,0.2822708940622789,0.31481906585927244,0.9053411506038971,1.9947155144693602,3.200592169918323,3.622492023412996,56.00000000000001,False,False,False,0,0,0.9681250647607605,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9924384576250024
3,0,6,6.0,0.001,5,13890,0.00028797696184305253,1.0499356175647818,0.7439918640426482,1.2494501924870074,10.0,0.3178950838000311,2.2038478239262695,-1054.3154157975296,0.3013271995818999,0.33446296801816233,0.8917691743141514,1.9653235542567689,3.0803891427605428,3.622492023412996,19.5,False,False,False,0,0,1.035266680939951,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0043940244933143
3,1,6,6.0,0.005,18,13864,0.0016589728793998846,0.7228028693477699,0.7410590140925425,1.2100827146656377,10.0,0.2706681125269661,2.456901775047788,-1626.223687734826,0.2563415482148628,0.28499467683906937,0.9014173469126864,2.2146938796886464,3.5158762348433896,3.622492023412996,98.5,False,False,False,1,0,2.0414766263048074,False,False,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.972747737413673
3,2,6,6.0,0.02,95,13899,0.00856176703359954,1.9534076568117653,0.7677519341485819,1.285298259764272,10.0,0.3825756541611083,2.1653979245287363,-917.9579920923425,0.36476739554735277,0.4003839127748638,0.8873582839097788,1.9214837862916163,3.073369667916334,3.622492023412996,18.5,False,False,False,0,0,1.428239960820424,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0332111672489215
0,0,7,2.0,0.001,12,13991,0.002430133657351154,3.4369354949978046,0.7440529629235022,1.2251387987777418,10.0,0.28651778295167574,2.2556024453225354,-1180.912810164591,0.2708962758156157,0.30213929008773577,0.9067546734308464,2.045278058698254,3.2375137841806305,3.622492023412996,62.5,False,False,False,0,0,0.9752536034215857,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.984850853652637
0,1,7,2.0,0.005,19,13878,0.004539559014267186,0.9867280487472492,0.7761833599112457,1.2361652364124238,10.0,0.3734876338634102,2.300188048040171,-1173.2886744650896,0.35674076338113375,0.3902345043456867,0.8865362156315674,2.039200007350495,3.1878110845293732,3.622492023412996,53.0,False,False,False,0,0,1.3596114688518928,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.993714662821115
0,2,7,2.0,0.02,101,13883,0.02168119282575812,1.519142193910637,0.740463537382744,1.2718070935035357,10.0,0.3258450455291654,2.0693091156693484,-808.8160974058774,0.30804157385781783,0.3436485172005129,0.9198391204566532,1.9034314769102278,3.0359767107257767,3.622492023412996,10.5,False,False,False,0,0,0.8546584246433664,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.022366039642228
1,0,7,3.0,0.001,6,13921,0.0017958479994253287,1.2388930642349458,0.734436636659247,1.2738556389587876,10.0,0.2920853372198146,2.2105067915808387,-1091.3098028661261,0.2760084209314667,0.3081622535081625,0.9010012978628454,1.9916694881489703,3.1705312684070446,3.622492023412996,49.0,False,False,False,0,0,1.0329612957586323,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0240128014151502
1,1,7,3.0,0.005,23,13921,0.0034480281588966308,1.8293101459730619,0.7376083882630181,1.2679728300562072,10.0,0.3821377424761722,2.3826739057308033,-1315.2606857126302,0.365808417312935,0.3984670676394094,0.8312619828377678,1.9806262353335962,3.253976087012854,3.622492023412996,68.5,False,False,False,0,0,2.0659225915172645,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0192837948933082
1,2,7,3.0,0.02,86,13936,0.0134902411021814,1.836162925530991,0.7602853272396977,1.2615182205086974,10.0,0.3351174762919908,2.144765313756188,-939.3392737037648,0.31785613655133726,0.3523788160326443,0.9149647977889859,1.9623847616057615,3.069267053989021,3.622492023412996,16.5,False,False,False,0,0,1.0445951940770846,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0140951356742864
2,0,7,4.0,0.001,10,13909,0.0025163563160543532,2.5480212881072575,0.7873728348079976,1.253438680709019,10.0,0.3179774448547724,2.136565499945981,-936.5271037935017,0.3008989931587239,0.3350558965508209,0.958396255778447,2.0476763753736344,3.1212387598793963,3.622492023412996,31.0,False,False,False,0,0,4.266396232165007,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.0076002457264925
2,1,7,4.0,0.005,31,13974,0.0025762129669386004,2.4931990346989785,0.7631159437644965,1.310404653834865,10.0,0.39485530866527996,2.1989941633288232,-964.7222696297904,0.37718326216195763,0.4125273551686023,0.8690104279004222,1.9109488588249113,3.1068126317889844,3.622492023412996,29.5,False,False,False,0,0,1.0368729491336448,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,1.053393414074531
2,2,7,4.0,0.02,96,13870,0.010814708002883922,2.1593972262692605,0.7683852212011428,1.2335009500966536,10.0,0.3342635542311085,2.285933907547797,-1180.3939939474658,0.3180107336480413,0.3505163748141757,0.9047794680470378,2.068266064861782,3.188505005039434,3.622492023412996,53.0,False,False,False,0,1,4.278392587828629,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9915729261827201
3,0,7,6.0,0.001,5,13927,0.0007898326990737417,1.253624056907987,0.7071787221374044,1.2147183801858847,10.0,0.2770306664044341,2.376030667319145,-1450.994827622817,0.26220939832781825,0.2918519344810499,0.8625009616640745,2.0493287355060956,3.364657161154771,3.622492023412996,91.0,False,False,False,0,0,4.260882113390039,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9764742042837274
3,1,7,6.0,0.005,25,14022,0.0023534445870774497,1.7980470476657506,0.8269157633818472,1.212618617531051,10.0,0.5760763363621778,2.141732767356937,-534.8878156508144,0.5561653998419832,0.5959872728823724,0.8232447001964108,1.763170149963591,2.7340326254943492,3.622492023412996,0.0,False,False,False,0,0,1.101669342353808,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9747862706021363
3,2,7,6.0,0.02,95,13818,0.011144883485309016,1.1183549933138193,0.7461093262366338,1.231503630088784,10.0,0.2912814604396209,2.3065504662465885,-1278.5890617202385,0.275777008818045,0.30678591206119676,0.906184881321952,2.090161160518758,3.3218883141512285,3.622492023412996,85.0,False,False,False,0,1,4.294493066520703,False,True,SARS2-RBD_ACE2_deltaKd_6M0J,14516,0.9899673429486161
